CID,SMILES
100054949,CC1=CC(=O)C=C(O1)C(=O)N[C@@H](C2CC(C2)O)C3=CC4=CC=CC=C4N=C3
100055331,CC1=CC(=C(C=C1)C)[C@@H](C)NC(=O)[C@@H](C)N(C2=CC(=CC(=C2)Cl)Cl)S(=O)(=O)C
100055466,CCC1=CC=C(C=C1)N([C@@H](C)C(=O)NC2=CC=C(C=C2)Br)S(=O)(=O)C
100055480,CCC1=CC=C(C=C1)N([C@H](C)C(=O)NC2=CC=CC=C2OCC)S(=O)(=O)C
100056338,CCCN1C=NN=C1[C@@H](C)NC(=O)CN2C=NN=N2
100056959,CC1=CC(=C(C=C1)OC)N([C@H](C)C(=O)N[C@@H]2CC(OC3=CC=CC=C23)(C)C)S(=O)(=O)C
100057166,CC1=CC=C(C=C1)CNC(=O)[C@@H](C)N(C2=CC(=C(C=C2)C)Cl)S(=O)(=O)C
100057469,C1COC2=C1C=C(C=C2)[C@@H](C3CC(C3)O)NC(=O)C4=CC=CN4
100057537,CCC1=CC=CC=C1NC(=O)[C@H](C)N(C2=CC(=C(C=C2)Cl)C(F)(F)F)S(=O)(=O)C
100057697,CN(CC1=CC=CC=C1)S(=O)(=O)N[C@H](C2CC(C2)O)C3=CC=CC=N3
100059708,CN1CC[C@H](C1)NC(=O)C2=CN=C(N=C2)SC
100059768,CNC1=C(C=CC=N1)CN2CCN3C(=CC(=N3)[C@H](C4CC4)O)C2
100060146,CC[C@H](C(=O)N[C@H]1CC(OC2=CC=CC=C12)(C)C)N(C3=CC=CC(=C3)C)S(=O)(=O)C
100060164,CC[C@@H](C(=O)N[C@H]1CCCC2=CC=CC=C12)N(C3=CC=CC(=C3)C)S(=O)(=O)C
100060172,CC[C@@H](C(=O)N[C@@H](C)C1=CC=C(C=C1)C)N(C2=CC=CC(=C2)C)S(=O)(=O)C
100060183,CC[C@H](C(=O)N[C@H](C)C1=CC=C(C=C1)F)N(C2=CC=CC(=C2)C)S(=O)(=O)C
100060184,CC[C@@H](C(=O)N[C@@H](C)C1=C(C=C(C=C1)C)C)N(C2=CC=CC(=C2)C)S(=O)(=O)C
100060198,C1CCN([C@@H](C1)C(=O)NCCN2CCNC2=O)CC3=CC=CC=C3
100060490,CC[C@@H](C(=O)NC1=CC=C(C=C1)CC#N)N(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100060496,CC[C@@H](C(=O)N1CCN(CC1)CC2=CC=CC=C2)N(C3=C(C=CC(=C3)C)C)S(=O)(=O)C
100060612,CC(C)(C)N1C=CC(=C1)C(=O)N2CCC[C@@H](C2)C3=CC=CC=C3
100060613,CC[C@@H](C(=O)NC1=CC(=CC=C1)OCC=C)N(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100060668,CC[C@@H](C(=O)N[C@H](C)COC1=CC=C(C=C1)OC)N(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100060695,CC[C@H](C(=O)NCC1=CC=CC(=C1)C)N(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100060706,C1CCO[C@@H](C1)COCC(=O)NCC2=NC(=CS2)C3=CC=C(C=C3)F
100060714,CC[C@H](C(=O)NCC1=CC(=CC=C1)OCC)N(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100060726,CC(=O)N1CCO[C@@H](C1)CNC(=O)C2=C(C=CC(=C2)F)OC
100060751,CC[C@H](C1=CC=C(C=C1)C)NC(=O)[C@@H](CC)N(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100060752,C1CC1[C@H](C2=NN3CCN(CC3=C2)C(=O)C4=CC=C(C=C4)S(=O)(=O)N)O
100060754,CC[C@H](C1=CC=C(C=C1)C)NC(=O)[C@H](CC)N(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100060787,CC[C@H](C(=O)N[C@@H](C)C1=CC(=C(C=C1)C)C)N(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100060795,CC[C@@H](C1=CC(=C(C=C1)C)C)NC(=O)[C@H](CC)N(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100060814,CC[C@@H](C(=O)N[C@@H](C)C1=CC=CC=C1)N(C2=CC(=CC(=C2)C)C)S(=O)(=O)C
100060830,C1CN(C[C@@H]1NC2=NC=NC=N2)CC3=CC=CC=C3
100060834,CN1C(=O)C2(CCN(CC2)C(=O)[C@@H]3CCC4=CC=CC=C4O3)N(C1=O)C
100060843,CCC1=CC=CC=C1NC(=O)[C@H](CC)N(C2=CC(=CC(=C2)C)C)S(=O)(=O)C
100060852,CC[C@@H](C(=O)NC1=CC=C(C=C1)Cl)N(C2=CC(=CC(=C2)C)C)S(=O)(=O)C
100060853,CC[C@H](C(=O)NC1=CC=C(C=C1)Cl)N(C2=CC(=CC(=C2)C)C)S(=O)(=O)C
100060860,CC[C@@H](C(=O)NC1=CC=CC2=CC=CC=C21)N(C3=CC(=CC(=C3)C)C)S(=O)(=O)C
100060864,CC[C@@H](C(=O)NC1=CC(=CC=C1)OC)N(C2=CC(=CC(=C2)C)C)S(=O)(=O)C
100060867,CC[C@H](C(=O)NC1=CC=C(C=C1)OC)N(C2=CC(=CC(=C2)C)C)S(=O)(=O)C
100060871,CC[C@@H](C(=O)NC1=CC=CC=C1OCC)N(C2=CC(=CC(=C2)C)C)S(=O)(=O)C
100060877,CC1=CC(=C(C=C1)C(=O)NCC[C@@H]2CCOC2)F
100060878,CC[C@@H](C(=O)NC1=CC=C(C=C1)C(=O)OCC)N(C2=CC(=CC(=C2)C)C)S(=O)(=O)C
100060936,CN1C=C(C=N1)[C@H](C2CC(C2)O)NC(=O)CCN3C4=CC=CC=C4N=N3
100060953,CC[C@H](C(=O)NCC1=C(C=C(C=C1)Cl)Cl)N(C2=CC(=CC(=C2)C)C)S(=O)(=O)C
100061475,CN(C)[C@H](C1=CC(=CC=C1)F)C(=O)NC2(CCCCC2)CC(=O)O
100061799,CC[C@@H](C(=O)NC1=C(C=CC(=C1)C)C)N(C2=CC(=CC=C2)OC)S(=O)(=O)C
100062305,C1C(CC1O)[C@@H](CC2=CC=NC=C2)NC(=O)NCC3=CC(=CC=C3)F
100062358,C1CN(CCC1N[C@H](C2CC(C2)O)C3=CC=CS3)C(=O)C4=NC=CN=C4
100062816,CC[C@H](C(=O)NC1=CC=CC=C1OCC)N(C2=CC=C(C=C2)OCC)S(=O)(=O)C
100062819,CC[C@@H](C(=O)NC1=CC=C(C=C1)OCC)N(C2=CC=C(C=C2)OCC)S(=O)(=O)C
100062924,CC[C@@H](C(=O)NCCSCC1=CC=CO1)N(C2=CC=C(C=C2)OCC)S(=O)(=O)C
100062956,CC[C@@H](C(=O)NC1=CC=CC=C1C(C)C)N(C2=CC=C(C=C2)OCC)S(=O)(=O)C
100062959,CCC1=CC=CC(=C1NC(=O)[C@H](CC)N(C2=CC=C(C=C2)OCC)S(=O)(=O)C)C
100062965,CC[C@H](C(=O)NCC1=CC=CC=C1Cl)N(C2=CC=C(C=C2)OCC)S(=O)(=O)C
100063001,CN1C=C(C(=O)NC1=O)C(=O)N2CCC[C@@H]2C3=NC4=CC=CC=C4N3C
100064147,C1C[C@@H](CN(C1)C(=O)CN2C=NC3=CC=CC=C32)CC4=NC(=NO4)C5CC5
100064778,COC1=CC=CC(=C1OC)[C@@H]2CCN(C2)C(=O)C3=CN=CN3
100064929,C1C[C@@H](CN(C1)C(=O)C2=NN3CCCOC3=C2)CC4=NC(=NO4)C5CC5
100064987,CC(C)O[C@H](CC1=CC(=CC=C1)Cl)C(=O)O
100065014,CC1=CC=CC=C1C2=NOC(=N2)C[C@@H]3CCCN(C3)C(=O)CN4C=NC(=C(C4=O)C)C
100065157,CC1=CN=C(C=N1)C(=O)N2CCC[C@H](C2)CC3=NC(=NO3)C4=NC=CN=C4
100065281,C1C[C@@H](CN(C1)C(=O)CN2CCOC2=O)CC3=NC(=NO3)C4=CSC=C4
100065370,COC(=O)[C@H]1[C@@H](C(=C(NC1=O)SCCC2=CC=CC=C2)C#N)C3=CC=C(C=C3)Cl
100065840,C1CN2C(=CC(=N2)[C@@H](CO)O)CN1CC3=CC=C(C=C3)C#N
100065856,CC1=NC(=NN1)[C@@H]2CCCN2C(=O)C3=CN(C=C3)C(C)(C)C
100065863,CN1C(=NN=C1[C@H]2CCCN(C2)C(=O)CCC(=O)NC3=CC=CC=C3)CO
100065866,COCCN1C[C@@H](CC1=O)CNC(=O)C2=NC=CN=C2
100065999,CC1=CC(=C(N1C)C)C(=O)NC[C@H](C2=CC=CC=N2)N3CCOCC3
100071273,C[C@H]1CN(CCO1)S(=O)(=O)N[C@H](C)C2=NOC(=N2)C
100071360,C[C@H](CNC(=O)N[C@@H]1CC[C@H](C1)N(C)C)C2=CC=CS2
100071362,C[C@H](CNC(=O)N[C@H]1CC[C@H](C1)N(C)C)C2=CC=CS2
100072466,CN1C=CC(=C1)[C@@H](C(F)(F)F)NC(=O)[C@@H]2CCC[C@H]2C(=O)OC
100073303,C[C@H](C(=O)NC1=NC=CC=N1)N2CCS[C@H](C2)C3=CC=CC=C3
100077993,C[C@@H]1CCCN(C1)C[C@H](C)NS(=O)(=O)C2=CC=CC3=C2N=CC(=C3)C
100078032,C[C@]12CC[C@@H](C1(C)C)C[C@@H]2NS(=O)(=O)CC3(COC3)C
100082146,COC1=C(C=CC(=C1)/C(=C\C2=CC(=C(C=C2)F)F)/C#N)[N+](=O)[O-]
100082148,CC1([C@H]2CC[C@@]1(C(=O)C2)CS(=O)(=O)N[C@H](C3=CC(=CC=C3)OC)C4=NC=CN4C)C
100083030,C1C[C@@H]2[C@@H]3CN(C[C@H]3[C@@H]1O2)C(=O)C4=CC=C(C=C4)C5=NOC(=N5)C(F)(F)F
100083513,C[C@H](CC(C)C)N1CCC[C@H](C1)C2=CC=NN2
100083606,CNC(=O)/C(=C\C1=C(C=CC(=C1)Cl)OC(F)F)/C#N
100091488,CS(=O)(=O)N(CCCC(=O)NCC1=CC2=C(C=C1)OCO2)C3=CC(=CC=C3)[N+](=O)[O-]
100093860,CCOC(=O)C1=CC=C(C=C1)NC(=O)C2CCC(CC2)N3C(=O)[C@H]4[C@@H]5C=C[C@@H]([C@H]4C3=O)[C@@H]6[C@H]5C6
100096312,C[C@@]1([C@@H]2[C@H]([C@H](N1)C3=CC=CC=C3F)C(=O)N(C2=O)C)C(=O)OC
100102258,CC1=C(C(=CC=C1)C)N(CC(=O)N(CC2=CC=CC=C2Cl)[C@@H](C)C(=O)NC)S(=O)(=O)C
100102399,CC1=C(SC=N1)C(=O)N[C@@H](CC2=CC=NC=C2)C3CC(C3)O
100104741,CCOC(=O)C1CCN(CC1)C(=O)C2=CC(=CC=C2)N(C)S(=O)(=O)C3=CC=CC=C3
100104758,CC[C@H](C(=O)NC(C)C)N(CC1=CC=CC=C1Cl)C(=O)CN(C2=CC(=C(C=C2Cl)Cl)Cl)S(=O)(=O)C
100104778,CC[C@H](C(=O)NC(C)C)N(CC1=CC=CC=C1Cl)C(=O)CN(C2=CC(=C(C=C2)F)Cl)S(=O)(=O)C
100104799,COC1=CC=CC(=C1)CN([C@@H](CC2=CC=CC=C2)C(=O)NC3CCCCC3)C(=O)CN(C4=CC=CC=C4F)S(=O)(=O)C
100104849,CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=CC=C2F)C(=O)CCCN(C3=CC=C(C=C3)Cl)S(=O)(=O)C
100104865,CCOC1=CC=CC=C1N(CC(=O)N(CC2=CC=CC(=C2)C)[C@@H](CC3=CC=CC=C3)C(=O)NCC(C)C)S(=O)(=O)C4=CC=C(C=C4)SC
100105145,CNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=CC=CC=C2F)C(=O)CCCN(C3=CC=CC(=C3)C(F)(F)F)S(=O)(=O)C
100107694,CC1=CC(=C(C=C1)N(CC(=O)N(CC2=CC=C(C=C2)Cl)[C@H](C)C(=O)NC)S(=O)(=O)C)C
100107969,CN1CCN(CC1)CC[C@@H]2CCCCN2C(=O)C3=CC=CNC3=O
100107994,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=CC=C(C=C2)F)[C@@H](CC3=CC=CC=C3)C(=O)NC)C4=CC(=C(C=C4)C)C
100110634,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2OC3=CC=CC=C3)N4CCCCS4(=O)=O
100110635,C[C@H]1CN2[C@H]([C@H](N=C2S1)C3=CC=CC=N3)C4=CC(=C(C(=C4)OC)O)[N+](=O)[O-]
100114709,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=CC=C2Cl)C(=O)CN(C3=CC(=CC=C3)[N+](=O)[O-])S(=O)(=O)C4=CC=CC=C4
100115237,C[C@H]1CN2[C@H]([C@@H](N=C2S1)C3=CC=CC=N3)C4=C(N(C(=C4)C)C5CC5)C
100115355,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)C3=CN=C(N=C3)C4CC4)C
100119182,COC(=O)C1=CN(C2=CC=CC=C21)C(=O)C3CCN(CC3)CC4=CC=C(C=C4)Cl
100119212,C1CCC(C1)[C@H](CNC(=O)CC2=CC=CC=N2)C3=CC=CC=C3
100119607,CC1=CC=C(C=C1)SCC(=O)N(CC2=CC=CC=C2)[C@H](C)C(=O)NC(C)(C)C
100119828,COC(=O)C1=CN(C2=CC=CC=C21)C(=O)C3=CC=C(C=C3)CN4CCCCCC4
100119830,C[C@H](COC1=CC=C(C=C1)OC)NC(=O)NC2=CC(=CC=C2)Cl
100121396,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CN(C3=C(C(=CC=C3)Cl)Cl)S(=O)(=O)C4=CC=CC=C4
100121749,C[C@H](C1=CC=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)OCC(=O)N(C)CC3=CC(=C(C(=C3)OC)OC)OC
100121892,CC[C@@H]1CSC2=N[C@H]([C@H](N12)C3=CC=C(C=C3)F)C4=CC=CC=N4
100122197,C[C@@H](C(=O)NC)N(CC1=C(C=C(C=C1)Cl)Cl)C(=O)CN(C2=C(C=CC(=C2)C(F)(F)F)Cl)S(=O)(=O)C3=CC=CC=C3
100122316,CCOC1=C(C=CC=N1)C(=O)N[C@H](CC2=CC=CC=N2)C3CC(C3)O
100123015,C[C@@H](C(=O)NC)N(CC1=C(C=C(C=C1)Cl)Cl)C(=O)CN(C2=CC=CC=C2)S(=O)(=O)C
100123597,CC1=C(C=CC(=C1)S(=O)(=O)N2C=C(C3=CC=CC=C32)C(=O)OC)F
100123606,CC[C@H]1CSC2=N[C@H]([C@H](N12)C3=CC(=C(C(=C3)OC)O)[N+](=O)[O-])C4=CC=CC=N4
100123610,CCOC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=CC=CC=C2)[C@@H](C)C(=O)NC(C)(C)C)C3=CC=C(C=C3)F
100123611,CCOC1=CC=C(C=C1)N(CC(=O)N(CC2=CC(=CC=C2)Cl)[C@@H](CC3=CC=CC=C3)C(=O)NCC(C)C)S(=O)(=O)C4=CC=C(C=C4)F
100123619,COC1=C(C=C(C=C1)NC(=O)CCCN(C2=CC=CC=C2F)S(=O)(=O)C)Cl
100123620,CC[C@@H](C(=O)NC(C)C)N(CC1=CC=C(C=C1)F)C(=O)COC2=CC=CC=C2C(C)(C)C
100123631,CCC1=CC(=C(C=C1)CC)CNC(=O)C2=C(C=C(C=C2)Cl)F
100123634,CC1=CC2=C(C=C1)OC(C[C@H]2NC(=O)CCC3=CC4=C(C=C3)OCO4)(C)C
100123809,C[C@@H](C(=O)NC)N(CC1=C(C=C(C=C1)Cl)Cl)C(=O)CN(C2=CC=CC=C2Br)S(=O)(=O)C
100124087,C[C@@H](C1=CC2=C(C=C1)OCCO2)NC(=O)C3=CC=C(C=C3)CN4CCC5=CC=CC=C5C4
100125889,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CCCN(C3=CC4=C(C=C3)OCCO4)S(=O)(=O)C
100127909,CC[C@H]1CSC2=N[C@H]([C@H](N12)C3=CC(=C(C=C3)N4CCCC4)OC)C5=CC=CC=N5
100128549,CCC1=CC=CC=C1N(CC(=O)N(CC2=CC=CC=C2C)[C@@H](C)C(=O)NC(C)(C)C)S(=O)(=O)C3=CC=C(C=C3)C
100129228,CC1=CC=C(C=C1)N(CC(=O)N(CC2=CC(=C(C=C2)Cl)Cl)[C@@H](C)C(=O)NC)S(=O)(=O)C3=CC=CC=C3
100129806,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=C(C=C2)Cl)C(=O)CN(C3=CC=C(C=C3)I)S(=O)(=O)C4=CC=CC=C4
100130564,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=C(C=C2)Cl)C(=O)CN(C3=CC=C(C=C3)C(C)(C)C)S(=O)(=O)C
100130881,CC[C@@H]1CSC2=N[C@H]([C@H](N12)C3=C(N(C(=C3)C)C4=CC=C(C=C4)Br)C)C5=CC=CC=N5
100131535,CC1=C(C=CC=C1Cl)N(CC(=O)N(CC2=CC(=C(C=C2)Cl)Cl)[C@@H](C)C(=O)NC)S(=O)(=O)C
100132804,CC1=CC=C(C=C1)CNC(=O)[C@H](C)N(CC2=CC=CC=C2)C(=O)COC3=CC=C(C=C3)S(=O)(=O)NC4=CC=C(C=C4)F
100132971,CC1=CC=CC=C1N(CC(=O)N(CC2=CC(=C(C=C2)Cl)Cl)[C@H](C)C(=O)NC)S(=O)(=O)C3=CC=C(C=C3)Cl
100132999,C1CCN(C1)C(=O)CC2=CC=C(C=C2)NC(=O)COC3=CC=C(C=C3)S(=O)(=O)N4CCOCC4
100134018,C[C@H](C(=O)NC)N(CC1=CC(=C(C=C1)Cl)Cl)C(=O)COC2=CC=C(C=C2)C(C)C
100134019,CC[C@@H](C)NC(=O)C1=CC=CC=C1NC(=O)CSCC2=C(C=C(C=C2)Cl)Cl
100134780,CN1[C@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=CC=CN3
100135113,C[C@@H](C(=O)NC)N(CC1=CC(=C(C=C1)Cl)Cl)C(=O)CCC2=CC=CC3=CC=CC=C32
100145068,CC1=CC=C(C=C1)CSCC(=O)N(CC2=CC(=CC=C2)Br)[C@H](CC3=CC=CC=C3)C(=O)NCC(C)C
100147740,CC1=CC=C(C=C1)[C@@H](C)NC(=O)COC2=CC=CC=C2C(C)C
100147912,C[C@H](C(=O)NCC1=CC=CC=C1)N(CC2=CC=C(C=C2)Cl)C(=O)CCC3=CC=C(C=C3)S(=O)(=O)NC4CC4
100148121,CC(C)CNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=CC(=CC=C2)Br)C(=O)CN(C3=CC=CC=C3)S(=O)(=O)C4=CC=C(C=C4)F
100148127,C[C@@H](C(=O)NC[C@@H]1CCCO1)N(CC2=CC=C(C=C2)Cl)C(=O)CCC3=CC=C(C=C3)S(=O)(=O)NC4CC4
100148191,C[C@H](C(=O)NC)N(CC1=CC(=CC=C1)OC)C(=O)CCSCC2=CC=CC=C2
100148192,C[C@@H](C(=O)NC(C)(C)C)N(CC1=CC=CC=C1Cl)C(=O)CN(C2=C(C=CC(=C2)Cl)Cl)S(=O)(=O)C3=CC=CC=C3
100148211,C1C[C@@H](CN(C1)S(=O)(=O)CC2=CC=C(C=C2)Cl)C(=O)NCC3=CC4=CC=CC=C4C=C3
100150310,C[C@@H](C(=O)NC(C)(C)C)N(CC1=CC=C(C=C1)Cl)C(=O)CSCC2=C(C=CC=C2Cl)F
100150311,CC1=CC(=C(N1C2=CC=CC=C2C(F)(F)F)C)[C@@H]3[C@H](NC(=S)N3C(C)C)C4=CC=CC=N4
100150610,CC[C@H](C(=O)NC(C)C)N(CC1=CC(=CC=C1)OC)C(=O)CN(C2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)F
100151075,CC1=CC=CC=C1CS(=O)(=O)N2CCC(CC2)C(=O)N[C@@H](C)C3=C(C=CC(=C3)OC)OC
100151171,CC[C@H](C(=O)NC(C)C)N(CC1=CC(=CC=C1)OC)C(=O)COC2=CC(=C(C=C2)C)C
100152945,CC(C)N1[C@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=CC=CN3C4=NC=C(C=C4)Cl
100153941,CC[C@H](C(=O)NC(C)C)N(CC1=CC=C(C=C1)OC)C(=O)CSC2=CC=C(C=C2)Cl
100153994,CC(C)N1[C@@H]([C@H](NC1=S)C2=CC=CC=N2)C3=CC=C(O3)C4=C(C=C(C=C4)[N+](=O)[O-])OC
100154058,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=CC(=CC=C2)OC)[C@@H](CC3=CC=CC=C3)C(=O)NC)C4=CC(=C(C=C4)OC)Cl
100154256,CC[C@@H](C(=O)NC(C)C)N(CC1=CC=C(C=C1)OC)C(=O)CCC2=CC=CC=C2
100156326,CCOC1=CC=CC=C1N(CCCC(=O)N(CC2=CC=C(C=C2)OC)[C@@H](C)C(=O)NC)S(=O)(=O)C
100156418,CC1=CC(=CC=C1)CSCC(=O)N(CC2=CC=C(C=C2)Br)[C@H](CC3=CC=CC=C3)C(=O)NCC(C)C
100157429,CCCN1[C@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=C(N(C(=C3)C)C4=CC=CC=C4Cl)C
100157688,CCCN1[C@@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=C(N(C(=C3)C)C4=CC=CC=C4O)C
100157920,CC(C)CNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=C(C=C(C=C2)Cl)Cl)C(=O)CN(C3=C(C=CC(=C3)Cl)OC)S(=O)(=O)C4=CC=CC=C4
100157921,CC1=CC(=CC(=C1)O[C@@H](C)C(=O)NCC2=CC=CC3=CC=CC=C32)C
100158781,CC[C@H](C(=O)NC(C)C)N(CC1=CC=C(C=C1)OC)C(=O)CCCN(C2=C(C=CC(=C2)C)C)S(=O)(=O)C
100158786,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CCC2=CC=CC=C2)[C@@H](C)C(=O)NC)C3=CC(=C(C=C3)C)C
100159247,CCCCCNC(=O)[C@H](C)N(CC1=CC=C(C=C1)F)C(=O)CC2=CC(=C(C=C2)OC)OC
100160036,C1CN(C2=C1C=CC(=C2)NC(=O)CCC3=CC=C(C=C3)S(=O)(=O)N4CCOCC4)S(=O)(=O)C5=CC=C(C=C5)Cl
100160051,CCCN1[C@@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=CC=C(O3)C4=CC=C(C=C4)F
100160352,CCC1=CC=C(C=C1)O[C@H](CC)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)C
100163296,C1C[C@@H](CN(C1)C(=O)CCC2=CC(=CC=C2)F)C#N
100166548,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=C(C=C(C=C2)Cl)Cl)[C@@H](C)C(=O)NC(C)(C)C)C3=C(C(=CC=C3)Cl)Cl
100168625,C[C@@H](C(=O)NC(C)(C)C)N(CC1=CC(=C(C=C1)Cl)Cl)C(=O)CN(C2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3
100168924,CC(C)CNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=CC(=C(C=C2)Cl)Cl)C(=O)CC3=C(C=CC=C3Cl)Cl
100170361,CC[C@@H](C(=O)NC)N(CC1=CC=CC=C1)C(=O)CN(C)S(=O)(=O)C2=CC3=CC=CC=C3C=C2
100171558,CC[C@@H](C(=O)NC1=C(C=CC(=C1)C(=O)OCC)C)OC2=C(C=C(C=C2)C)C
100176870,CCCCNC(=O)[C@H](C)N(CC1=CC=CC=C1C)C(=O)CC2=CC=CC=C2[N+](=O)[O-]
100179344,CCNC(=O)C1=CC(=C(C=C1)OC)S(=O)(=O)N(C)CC2=CC=CC=C2F
100185457,CC1=CC(=C(N1C2=CC=CC=C2O)C)[C@H]3[C@@H](NC(=S)N3CCCOC)C4=CC=CC=N4
100192155,CCCCNC(=O)[C@@H](C)N(CC1=CC=C(C=C1)C)C(=O)CSCC2=C(C=CC=C2Cl)Cl
100193962,COC1=C(C=C(C=C1)CC(=O)N(CC2=CC=C(C=C2)Cl)[C@H](CC3=CC=CC=C3)C(=O)NCC4=CC=NC=C4)OC
100197281,CC1=CC(=C(N1C2=CC=CC(=C2)C(F)(F)F)C)[C@@H]3[C@@H](NC(=S)N3CCN4CCOCC4)C5=CC=CC=N5
100197712,CC1=CC(=CC=C1)OCC(=O)N(CCC2=CC=CC=C2)[C@@H](C)C(=O)NC(C)(C)C
100206527,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](C)C2=CC3=C(CCC3)C=C2
100208898,CC1=CC(=C(C=C1)C(C)C)O[C@@H](C)C(=O)NCCCC2=CC(=CC=C2)OC
100208902,CC[C@H](C)NC(=O)[C@H](C)N(CC1=CC(=CC=C1)Br)C(=O)COC2=CC=CC(=C2C)C
100208908,CC[C@H](C(=O)NC(C)(C)C)N(CC1=CC=CC=C1C)C(=O)CN(C2=C(C=CC=C2C)C)S(=O)(=O)C
100208920,CC[C@H](C(=O)NC)N(CC1=CC=C(C=C1)F)C(=O)CCSC2=CC=CC=C2
100213023,CCC[C@H](C(=O)NN)N1C2=CC=CC=C2[C@H](CC1(C)C)C
100213039,CCN1C(=CC(=C1C)[C@H]2[C@H](NC(=S)N2CCCN(C)C)C3=CC=CC=N3)C
100213046,COC1=CC=C(C=C1)CN([C@H](CC2=CC=CC=C2)C(=O)NCCCO)C(=O)COC3=CC=C(C=C3)S(=O)(=O)N4CCOCC4
100214339,CC[C@@H](C1=CC(=C(C=C1)OC)C)NC(=O)[C@H](C)OC2=CC=CC=C2C
100216209,CC[C@H](C(=O)NC)N(CC1=CC=C(C=C1)F)C(=O)CC2=C(C=CC=C2Cl)F
100216210,CC[C@@H](C)NC(=O)[C@H](C)N(CC1=CC=C(C=C1)Br)C(=O)COC2=C(C3=CC=CC=C3C=C2)Br
100216235,CC[C@H](C(=O)NC)N(CC1=CC=C(C=C1)F)C(=O)CC2=C(C=CC=C2Cl)Cl
100216237,CC[C@@H](C)NC(=O)[C@@H](C)N(CC1=CC=C(C=C1)Br)C(=O)COC2=CC=CC3=CC=CC=C32
100216239,CC(=O)NC1=NN=C(S1)S(=O)(=O)N[C@H]2C[C@@H]3CC[C@@H]2C3
100216258,CC(=O)NC1=NN=C(S1)S(=O)(=O)N[C@H]2C[C@H]3CC[C@@H]2C3
100216326,CC1=CC=C(C=C1)OC[C@H](C)NS(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)OC
100216416,COC1=CC=C(C=C1)CN([C@H](CC2=CC=CC=C2)C(=O)NCC3=CC4=C(C=C3)OCO4)C(=O)CCC5=CC=C(C=C5)S(=O)(=O)N6CCCC6
100219024,C[C@H]1CC2=CC=CC=C2N1S(=O)(=O)C3=CC=C(C=C3)O[C@@H](C)C(=O)NC4CCCCC4
100219078,CN(CCNS(=O)(=O)C1=CC(=C(C=C1)Cl)C(=O)OC)C2=CC=CC=C2
100219084,CC[C@H](C)NC(=O)[C@H](C)N(CC1=CC=C(C=C1)Br)C(=O)CC2=CC=CC=C2Cl
100219090,COC1=CC=CC=C1NS(=O)(=O)C2=NN=C(S2)NC(=O)C3=CC=CC=C3Cl
100222786,CC1=CC=C(C=C1)N2C=CC=C2[C@H]3[C@@H](NC(=S)N3CCN(C)C)C4=CC=CC=N4
100315411,CCCCNC(=O)[C@H](CC)N(CC1=CC=C(C=C1)F)C(=O)CCCOC2=CC=CC=C2
100358641,CCC(CC)NC(=O)C1=C(C=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)OC)Cl
